Sentence_ID,Word_ID,Word,Annotator1,Annotator2,Agreed_Label,Revised_Label
557,23593,ودعا,O,O,O,O
557,23594,سموه,O,Not_Annot,O,O
557,23595,الله,B_MIS,B_MIS,B_MIS,B_MIS
557,23596,سبحانه,O,O,O,O
557,23597,وتعالى,O,O,O,O
557,23598,،,O,O,O,O
557,23599,أن,O,Not_Annot,O,O
557,23600,يتقبل,O,O,O,O
557,23601,من,O,Not_Annot,O,O
557,23602,الجميع,O,O,O,O
557,23603,صيامهم,O,O,O,O
557,23604,وصالح,O,O,O,O
557,23605,أعمالهم,O,O,O,O
557,23606,،,O,O,O,O
557,23607,وأن,O,Not_Annot,O,O
557,23608,يعيد,O,O,O,O
557,23609,هذه,O,Not_Annot,O,O
557,23610,المناسبة,O,O,O,O
557,23611,على,O,Not_Annot,O,O
557,23612,الأمتين,O,O,O,O
557,23613,الإسلامية,O,O,O,O
557,23614,والعربية,O,O,O,O
557,23615,بكل,O,Not_Annot,O,O
557,23616,خير,O,O,O,O
557,23617,،,O,O,O,O
557,23618,وعلى,O,Not_Annot,O,O
557,23619,وطننا,O,O,O,O
557,23620,بكل,O,Not_Annot,O,O
557,23621,ازدهار,O,O,O,O
557,23622,ورفاهية,O,O,O,O
557,23623,.,O,Not_Annot,O,O
558,23624,كتب,O,O,O,O
558,23625,المؤلف,O,O,O,O
558,23626,في,O,Not_Annot,O,O
558,23627,مقدمة,O,O,O,O
558,23628,الإصدار,O,O,O,O
558,23629,:,O,Not_Annot,O,O
558,23630,«,O,O,O,O
558,23631,حمدا,O,O,O,O
558,23632,لله,B_MIS,B_MIS,B_MIS,B_MIS
558,23634,ظل,O,Not_Annot,O,O
558,23635,في,O,Not_Annot,O,O
558,23636,العمر,O,O,O,O
558,23637,بقية,O,O,O,O
558,23638,لأرى,O,O,O,O
558,23639,النبتة,O,O,O,O
558,23640,السابعة,O,O,O,O
558,23641,.,O,Not_Annot,O,O
559,23642,وجاء,O,O,O,O
559,23643,قرار,O,O,O,O
559,23644,عدم,O,Not_Annot,O,O
559,23645,اشتراط,O,O,O,O
559,23646,موافقة,O,O,O,O
559,23647,ولي,O,O,O,O
559,23648,المرأة,O,O,O,O
559,23649,في,O,Not_Annot,O,O
559,23650,قضاء,O,O,O,O
559,23651,شئونها,O,O,O,O
559,23652,كالدراسة,O,O,O,O
559,23653,والعمل,O,O,O,O
559,23654,وإجراء,O,O,O,O
559,23655,العمليات,O,O,O,O
559,23656,الجراحية,O,O,O,O
559,23657,والحصول,O,O,O,O
559,23658,على,O,Not_Annot,O,O
559,23659,جميع,O,Not_Annot,O,O
559,23660,الخدمات,O,O,O,O
559,23661,الحكومية,O,O,O,O
559,23662,والخاصة,O,O,O,O
559,23663,مكملا,O,O,O,O
559,23664,لتعزيز,O,O,O,O
559,23665,مكانتها,O,O,O,O
559,23666,وترسيخ,O,O,O,O
559,23667,مواطنتها,O,O,O,O
559,23668,،,O,O,O,O
559,23669,ثم,O,Not_Annot,O,O
559,23670,لحقه,O,O,O,O
559,23671,قرار,O,O,O,O
559,23672,منحها,O,O,O,O
559,23673,حق,O,O,O,O
559,23674,قيادة,O,O,O,O
559,23675,سيارتها,O,O,O,O
559,23676,دون,O,Not_Annot,O,O
559,23677,شروط,O,O,O,O
559,23678,أسوة,O,O,O,O
559,23679,بالرجل,O,O,O,O
559,23680,.,O,Not_Annot,O,O
560,23681,خفت,O,O,O,O
560,23682,عليها,O,Not_Annot,O,O
560,23683,من,O,Not_Annot,O,O
560,23684,مرارة,O,O,O,O
560,23685,قهوتي,O,O,O,O
560,23686,فقربت,O,O,O,O
560,23687,لها,O,Not_Annot,O,O
560,23688,كأس,O,O,O,O
560,23689,الماء,O,O,O,O
560,23690,فشربت,O,O,O,O
560,23691,وارتوت,O,O,O,O
560,23692,ومن,O,Not_Annot,O,O
560,23693,ثم,O,Not_Annot,O,O
560,23694,حلقت,O,O,O,O
560,23695,بعيدا,O,O,O,O
560,23696,حلقت,O,O,O,O
560,23697,نظراتي,O,O,O,O
560,23698,معها,O,O,O,O
560,23699,تناديها,O,O,O,O
560,23700,عودي,O,O,O,O
560,23701,.,O,Not_Annot,O,O
561,23702,وذكرت,O,O,O,O
561,23703,الحكومة,B_ORG,B_ORG,B_ORG,B_ORG
561,23704,التشيلية,I_ORG,I_ORG,I_ORG,I_ORG
561,23705,أمس,O,Not_Annot,O,O
561,23706,أن,O,Not_Annot,O,O
561,23707,فايروس,B_MIS,B_MIS,B_MIS,B_MIS
561,23708,كوفيد,I_MIS,I_MIS,I_MIS,I_MIS
561,23709,-,O,Not_Annot,O,O
561,23710,19,O,Not_Annot,O,O
561,23711,أضحى,O,O,O,O
561,23712,أكبر,O,O,O,O
561,23713,سبب,O,O,O,O
561,23714,للوفاة,O,O,O,O
561,23715,في,O,Not_Annot,O,O
561,23716,البلاد,O,O,O,O
561,23717,،,O,O,O,O
561,23718,إذ,O,Not_Annot,O,O
561,23719,تسبب,O,O,O,O
561,23720,بنحو,O,O,O,O
561,23721,26,O,Not_Annot,O,O
561,23722,%,O,Not_Annot,O,O
561,23723,من,O,Not_Annot,O,O
561,23724,الوفيات,O,O,O,O
561,23725,منذ,O,Not_Annot,O,O
561,23726,بداية,O,O,O,O
561,23727,2021,O,Not_Annot,O,O
561,23728,.,O,Not_Annot,O,O
562,23729,من,O,Not_Annot,O,O
562,23730,بين,O,Not_Annot,O,O
562,23731,جميع,O,Not_Annot,O,O
562,23732,القضايا,O,O,O,O
562,23733,المتنافسة,O,O,O,O
562,23734,،,O,O,O,O
562,23735,أصبحت,O,O,O,O
562,23736,مكافحة,O,O,O,O
562,23737,تغير,O,O,O,O
562,23738,المناخ,O,O,O,O
562,23739,والحفاظ,O,O,O,O
562,23740,على,O,Not_Annot,O,O
562,23741,التنوع,O,O,O,O
562,23742,البيولوجي,O,O,O,O
562,23743,الآن,O,Not_Annot,O,O
562,23744,الأولوية,O,O,O,O
562,23745,الدولية,O,O,O,O
562,23746,الأولى,O,O,O,O
562,23747,للمملكة,B_ORG,B_ORG,B_ORG,B_ORG
562,23748,المتحدة,I_ORG,I_ORG,I_ORG,I_ORG
562,23749,.,O,Not_Annot,O,O
563,23750,وقال,O,Not_Annot,O,O
563,23751,النادي,O,O,O,O
563,23752,عبر,O,Not_Annot,O,O
563,23753,حسابه,O,O,O,O
563,23754,الرسمي,O,O,O,O
563,23755,في,O,Not_Annot,O,O
563,23756,تويتر,B_MIS,B_MIS,B_MIS,B_MIS
563,23757,&,O,Not_Annot,O,O
563,23758,amp,O,Not_Annot,O,O
563,23760,quot,O,Not_Annot,O,O
563,23762,الفحوصات,O,O,O,O
563,23763,الطبية,O,O,O,O
563,23764,أكدت,O,O,O,O
563,23765,إصابة,O,O,O,O
563,23766,الرويلي,B_PER,B_PER,B_PER,B_PER
563,23767,بقطع,O,N,No_Agr,O
563,23768,في,O,Not_Annot,O,O
563,23769,الرباط,O,N,No_Agr,B_MIS
563,23770,الصليبي,O,N,No_Agr,I_MIS
563,23771,،,O,O,O,O
563,23772,خلال,O,Not_Annot,O,O
563,23773,مباراة,O,O,O,O
563,23774,الفريق,O,O,O,O
563,23775,مع,O,Not_Annot,O,O
563,23776,الهلال,B_ORG,B_ORG,B_ORG,B_ORG
563,23777,في,O,Not_Annot,O,O
563,23778,اللقاء,O,O,O,O
563,23779,المؤجل,O,O,O,O
563,23780,من,O,Not_Annot,O,O
563,23781,الجولة,O,O,O,O
563,23782,ال,O,O,O,O
563,23783,28,O,Not_Annot,O,O
563,23784,من,O,Not_Annot,O,O
563,23785,دوري,O,B_MIS,No_Agr,B_MIS
563,23786,الأمير,B_TIT,I_MIS,No_Agr,I_MIS
563,23787,محمد,B_PER,I_MIS,No_Agr,I_MIS
563,23788,بن,I_PER,I_MIS,No_Agr,I_MIS
563,23789,سلمان,I_PER,I_MIS,No_Agr,I_MIS
563,23790,&,O,Not_Annot,O,O
563,23791,amp,O,Not_Annot,O,O
563,23793,quot,O,Not_Annot,O,O
563,23795,.,O,Not_Annot,O,O
564,23796,ومن,O,Not_Annot,O,O
564,23797,بين,O,Not_Annot,O,O
564,23798,المعتقلين,O,O,O,O
564,23799,أغلب,O,O,O,O
564,23800,كبار,O,O,O,O
564,23801,قادة,O,O,O,O
564,23802,حزب,B_ORG,B_ORG,B_ORG,B_ORG
564,23803,الرابطة,I_ORG,I_ORG,I_ORG,I_ORG
564,23804,الوطنية,I_ORG,I_ORG,I_ORG,I_ORG
564,23805,،,O,O,O,O
564,23806,وعزز,O,O,O,O
564,23807,قطع,O,O,O,O
564,23808,خدمة,O,O,O,O
564,23809,الإنترنت,O,O,O,O
564,23810,خلال,O,Not_Annot,O,O
564,23811,الليل,O,O,O,O
564,23812,الشعور,O,O,O,O
564,23813,بالخوف,O,O,O,O
564,23814,.,O,Not_Annot,O,O
565,23815,فيما,O,Not_Annot,O,O
565,23816,عبر,O,Not_Annot,O,O
565,23817,طلال,B_PER,B_PER,B_PER,B_PER
565,23818,بن,I_PER,I_PER,I_PER,I_PER
565,23819,فيحان,I_PER,I_PER,I_PER,I_PER
565,23820,باسمه,O,O,O,O
565,23821,ونيابة,O,O,O,O
565,23822,عن,O,Not_Annot,O,O
565,23823,أسرة,O,O,O,O
565,23824,ابن,B_PER,B_PER,B_PER,B_PER
565,23825,فهيد,I_PER,I_PER,I_PER,I_PER
565,23826,عن,O,Not_Annot,O,O
565,23827,شكره,O,O,O,O
565,23828,وتقديره,O,O,O,O
565,23829,للأمير,B_TIT,B_TIT,B_TIT,B_TIT
565,23830,محمد,B_PER,B_PER,B_PER,B_PER
565,23831,بن,I_PER,I_PER,I_PER,I_PER
565,23832,عبدالرحمن,I_PER,I_PER,I_PER,I_PER
565,23833,على,O,Not_Annot,O,O
565,23834,تعازيه,O,O,O,O
565,23835,ومواساته,O,O,O,O
565,23836,العزيزة,O,O,O,O
565,23837,على,O,Not_Annot,O,O
565,23838,الجميع,O,O,O,O
565,23839,داعيا,O,O,O,O
565,23840,الله,B_MIS,B_MIS,B_MIS,B_MIS
565,23841,أن,O,Not_Annot,O,O
565,23842,يكتب,O,O,O,O
565,23843,ما,O,Not_Annot,O,O
565,23844,قدم,O,O,O,O
565,23845,في,O,Not_Annot,O,O
565,23846,ميزان,O,O,O,O
565,23847,حسناته,O,O,O,O
565,23848,.,O,Not_Annot,O,O
566,23849,تمت,O,O,O,O
566,23850,الموافقة,O,O,O,O
566,23851,على,O,Not_Annot,O,O
566,23852,Dengvaxia,O,Not_Annot,O,O
566,23853,وهو,O,Not_Annot,O,O
566,23854,قيد,O,O,O,O
566,23855,الاستخدام,O,O,O,O
566,23856,في,O,Not_Annot,O,O
566,23857,19,O,Not_Annot,O,O
566,23858,دولة,O,O,O,O
566,23859,،,O,O,O,O
566,23860,وأنقذ,O,O,O,O
566,23861,ما,O,Not_Annot,O,O
566,23862,يقدر,O,O,O,O
566,23863,بمليون,O,O,O,O
566,23864,شخص,O,Not_Annot,O,O
566,23865,.,O,Not_Annot,O,O
567,23866,قبل,O,Not_Annot,O,O
567,23867,استلامه,O,O,O,O
567,23868,الولاية,O,O,O,O
567,23869,الثانية,O,O,O,O
567,23870,،,O,O,O,O
567,23871,وعد,O,O,O,O
567,23872,باخ,B_PER,B_PER,B_PER,B_PER
567,23873,مجددا,O,O,O,O
567,23874,بإقامة,O,O,O,O
567,23875,دورة,B_MIS,O,No_Agr,B_MIS
567,23876,ألعاب,I_MIS,B_MIS,No_Agr,I_MIS
567,23877,أولمبياد,I_MIS,I_MIS,I_MIS,I_MIS
567,23878,طوكيو,I_MIS,I_MIS,I_MIS,I_MIS
567,23879,«,I_MIS,O,No_Agr,I_MIS
567,23880,آمنة,I_MIS,O,No_Agr,I_MIS
567,23881,»,I_MIS,O,No_Agr,I_MIS
567,23882,هذا,O,Not_Annot,O,O
567,23883,الصيف,O,O,O,O
567,23884,،,O,O,O,O
567,23885,رغم,O,Not_Annot,O,O
567,23886,الوباء,O,O,O,O
567,23887,والشكوك,O,O,O,O
567,23888,المتعددة,O,O,O,O
567,23889,بشأن,O,Not_Annot,O,O
567,23890,الحضور,O,O,O,O
567,23891,الجماهيري,O,O,O,O
567,23892,وصرامة,O,O,O,O
567,23893,الإجراءات,O,O,O,O
567,23894,الصحية,O,O,O,O
567,23895,،,O,O,O,O
567,23896,القرار,O,O,O,O
567,23897,النهائي,O,O,O,O
567,23898,بشأن,O,Not_Annot,O,O
567,23899,ذلك,O,Not_Annot,O,O
567,23900,قبل,O,Not_Annot,O,O
567,23901,نهاية,O,O,O,O
567,23902,مارس,O,O,O,O
567,23903,الحالي,O,O,O,O
567,23904,.,O,Not_Annot,O,O
568,23905,وفي,O,Not_Annot,O,O
568,23906,حال,O,Not_Annot,O,O
568,23907,تعذر,O,O,O,O
568,23908,إنهاء,O,O,O,O
568,23909,الموسم,O,O,O,O
568,23910,،,O,O,O,O
568,23911,ستكون,O,O,O,O
568,23912,التداعيات,O,O,O,O
568,23913,المالية,O,O,O,O
568,23914,والاقتصادية,O,O,O,O
568,23915,قاسية,O,O,O,O
568,23916,جدا,O,O,O,O
568,23917,على,O,Not_Annot,O,O
568,23918,الأندية,O,O,O,O
568,23919,،,O,O,O,O
568,23920,حيث,O,Not_Annot,O,O
568,23921,توصل,O,O,O,O
568,23922,بعضها,O,O,O,O
568,23923,إلى,O,Not_Annot,O,O
568,23924,اتفاق,O,O,O,O
568,23925,مع,O,Not_Annot,O,O
568,23926,لاعبيها,O,O,O,O
568,23927,بشأن,O,Not_Annot,O,O
568,23928,مساعدتها,O,O,O,O
568,23929,في,O,Not_Annot,O,O
568,23930,تحمل,O,O,O,O
568,23931,العبء,O,O,O,O
568,23932,المالي,O,O,O,O
568,23933,،,O,O,O,O
568,23934,إذ,O,Not_Annot,O,O
568,23935,وافق,O,O,O,O
568,23936,لاعبو,O,O,O,O
568,23937,أندية,B_ORG,O,No_Agr,B_ORG
568,23938,ساوثمبتون,I_ORG,B_ORG,No_Agr,I_ORG
568,23939,ووست,B_ORG,B_ORG,B_ORG,B_ORG
568,23940,هام,I_ORG,I_ORG,I_ORG,I_ORG
568,23941,وشيفيلد,B_ORG,B_ORG,B_ORG,B_ORG
568,23942,يونايتد,I_ORG,I_ORG,I_ORG,I_ORG
568,23943,وواتفورد,B_ORG,B_ORG,B_ORG,B_ORG
568,23944,على,O,Not_Annot,O,O
568,23945,تأخير,O,O,O,O
568,23946,تقاضي,O,O,O,O
568,23947,رواتبهم,O,O,O,O
568,23948,،,O,O,O,O
568,23949,فيما,O,Not_Annot,O,O
568,23950,وافق,O,O,O,O
568,23951,لاعبو,O,O,O,O
568,23952,أرسنال,B_ORG,B_ORG,B_ORG,B_ORG
568,23953,على,O,Not_Annot,O,O
568,23954,حسم,O,O,O,O
568,23955,12,O,Not_Annot,O,O
568,23957,5,O,Not_Annot,O,O
568,23958,%,O,Not_Annot,O,O
568,23959,من,O,Not_Annot,O,O
568,23960,راتبهم,O,O,O,O
568,23961,السنوي,O,O,O,O
568,23962,.,O,Not_Annot,O,O
569,23963,وأضافت,O,O,O,O
569,23964,الوزارة,O,O,O,O
569,23965,أن,O,Not_Annot,O,O
569,23966,من,O,Not_Annot,O,O
569,23967,ذلك,O,Not_Annot,O,O
569,23968,أيضا,O,Not_Annot,O,O
569,23969,:,O,Not_Annot,O,O
569,23970,خلو,O,O,O,O
569,23971,الجلد,O,O,O,O
569,23972,من,O,Not_Annot,O,O
569,23973,الجروح,O,O,O,O
569,23974,أو,O,Not_Annot,O,O
569,23975,الخراريج,O,O,O,O
569,23976,وأي,O,O,O,O
569,23977,حشرات,O,O,O,O
569,23978,خارجية,O,O,O,O
569,23979,،,O,O,O,O
569,23980,وأن,O,Not_Annot,O,O
569,23981,تكون,O,Not_Annot,O,O
569,23982,العين,O,O,O,O
569,23983,براقة,O,O,O,O
569,23984,لامعة,O,O,O,O
569,23985,ليس,O,Not_Annot,O,O
569,23986,بها,O,Not_Annot,O,O
569,23987,زيادة,O,O,O,O
569,23988,في,O,Not_Annot,O,O
569,23989,إفراز,O,O,O,O
569,23990,الدموع,O,O,O,O
569,23991,أو,O,Not_Annot,O,O
569,23992,التهابات,B_MIS,O,No_Agr,O
569,23993,أو,O,Not_Annot,O,O
569,23994,احمرار,B_MIS,O,No_Agr,O
569,23995,،,O,O,O,O
569,23996,وأن,O,Not_Annot,O,O
569,23997,يكون,O,Not_Annot,O,O
569,23998,الصوف,O,O,O,O
569,23999,لامعا,O,O,O,O
569,24000,وناعما,O,O,O,O
569,24001,ولا,O,Not_Annot,O,O
569,24002,يقصف,O,O,O,O
569,24003,عند,O,Not_Annot,O,O
569,24004,الشد,O,O,O,O
569,24005,ولونه,O,O,O,O
569,24006,طبيعيا,O,O,O,O
569,24007,،,O,O,O,O
569,24008,خلوه,O,O,O,O
569,24009,من,O,Not_Annot,O,O
569,24010,أي,O,Not_Annot,O,O
569,24011,علامات,O,O,O,O
569,24012,للإسهال,O,B_MIS,No_Agr,O
569,24013,بوجود,O,O,O,O
569,24014,البراز,O,O,O,O
569,24015,ملتصقا,O,O,O,O
569,24016,بمؤخرة,O,O,O,O
569,24017,الحيوان,O,O,O,O
569,24018,وتحت,O,O,O,O
569,24019,الذيل,O,O,O,O
569,24020,وعلى,O,Not_Annot,O,O
569,24021,الجزء,O,O,O,O
569,24022,الخلفي,O,O,O,O
569,24023,للأرجل,O,O,O,O
569,24024,الخلفية,O,O,O,O
569,24025,،,N,O,No_Agr,O
569,24026,أن,O,Not_Annot,O,O
569,24027,تكون,O,Not_Annot,O,O
569,24028,المنطقة,O,O,O,O
569,24029,بين,O,Not_Annot,O,O
569,24030,الفك,O,O,O,O
569,24031,السفلي,O,O,O,O
569,24032,خالية,O,O,O,O
569,24033,من,O,Not_Annot,O,O
569,24034,أي,O,Not_Annot,O,O
569,24035,تورم,N,O,No_Agr,O
569,24036,لأن,O,Not_Annot,O,O
569,24037,ذلك,O,Not_Annot,O,O
569,24038,قد,O,Not_Annot,O,O
569,24039,يدل,O,O,O,O
569,24040,على,O,Not_Annot,O,O
569,24041,وجود,O,O,O,O
569,24042,مشكلات,B_MIS,O,No_Agr,O
569,24043,بالكبد,I_MIS,O,No_Agr,B_MIS
569,24044,أو,O,Not_Annot,O,O
569,24045,ديدان,B_MIS,O,No_Agr,B_MIS
569,24046,كبدية,I_MIS,O,No_Agr,I_MIS
569,24047,.,O,Not_Annot,O,O
570,24048,وأضاف,O,Not_Annot,O,O
570,24049,«,O,O,O,O
570,24050,منذ,O,Not_Annot,O,O
570,24051,عامين,O,O,O,O
570,24052,يتحدثون,O,O,O,O
570,24053,بشكل,O,Not_Annot,O,O
570,24054,علني,O,O,O,O
570,24055,عن,O,Not_Annot,O,O
570,24056,مبابي,B_PER,B_PER,B_PER,B_PER
570,24057,،,O,O,O,O
570,24058,ينبغي,O,O,O,O
570,24059,مقابلة,O,O,O,O
570,24060,ذلك,O,Not_Annot,O,O
570,24061,بالعقاب,O,O,O,O
570,24062,»,O,O,O,O
570,24063,.,O,Not_Annot,O,O
571,24064,بدأت,O,Not_Annot,O,O
571,24065,إدارة,B_ORG,B_ORG,B_ORG,B_ORG
571,24066,نادي,I_ORG,I_ORG,I_ORG,I_ORG
571,24067,الاتحاد,I_ORG,I_ORG,I_ORG,I_ORG
571,24068,برئاسة,O,O,O,O
571,24069,أنمار,B_PER,B_PER,B_PER,B_PER
571,24070,الحائلي,I_PER,I_PER,I_PER,I_PER
571,24071,تحركاتها,O,O,O,O
571,24072,للبحث,O,O,O,O
571,24073,عن,O,Not_Annot,O,O
571,24074,محترفين,O,O,O,O
571,24075,أجانب,O,O,O,O
571,24076,لتعزيز,O,O,O,O
571,24077,صفوف,O,O,O,O
571,24078,الفريق,O,O,O,O
571,24079,الأول,O,O,O,O
571,24080,لكرة,O,B_MIS,No_Agr,O
571,24081,القدم,O,I_MIS,No_Agr,O
571,24082,بإضافات,O,O,O,O
571,24083,فنية,O,O,O,O
571,24084,على,O,Not_Annot,O,O
571,24085,مستوى,O,O,O,O
571,24086,الشق,O,O,O,O
571,24087,الهجومي,O,O,O,O
571,24088,لمعالجة,O,O,O,O
571,24089,الضعف,O,O,O,O
571,24090,الذي,O,Not_Annot,O,O
571,24091,يعاني,O,O,O,O
571,24092,منه,O,Not_Annot,O,O
571,24093,الفريق,O,O,O,O
571,24094,.,O,Not_Annot,O,O
572,24095,ويشارك,O,O,O,O
572,24096,في,O,Not_Annot,O,O
572,24097,هذه,O,Not_Annot,O,O
572,24098,التصفيات,O,O,O,O
572,24099,24,O,Not_Annot,O,O
572,24100,منتخبا,O,O,O,O
572,24101,تم,O,Not_Annot,O,O
572,24102,توزيعهم,O,O,O,O
572,24103,على,O,Not_Annot,O,O
572,24104,ست,O,O,O,O
572,24105,مجموعات,O,O,O,O
572,24106,،,O,O,O,O
572,24107,حيث,O,Not_Annot,O,O
572,24108,تستضيف,O,O,O,O
572,24109,جدة,B_ORG,B_LOC,No_Agr,B_ORG
572,24110,منافسات,O,O,O,O
572,24111,المجموعة,O,O,O,O
572,24112,الخامسة,O,O,O,O
572,24113,التي,O,Not_Annot,O,O
572,24114,تضم,O,O,O,O
572,24115,منتخبنا,O,B_ORG,No_Agr,O
572,24116,وسوريا,B_ORG,B_ORG,B_ORG,B_ORG
572,24117,وإيران,B_ORG,B_ORG,B_ORG,B_ORG
572,24118,وقطر,B_ORG,B_ORG,B_ORG,B_ORG
572,24119,.,O,Not_Annot,O,O
573,24120,ويعد,O,O,O,O
573,24121,قائد,B_TIT,B_TIT,B_TIT,B_TIT
573,24122,الحرس,I_TIT,I_TIT,I_TIT,I_TIT
573,24123,الثوري,I_TIT,I_TIT,I_TIT,I_TIT
573,24124,الجديد,O,O,O,O
573,24125,عرابا,O,O,O,O
573,24126,لمخابرات,O,O,O,O
573,24127,الحرس,B_ORG,B_ORG,B_ORG,B_ORG
573,24128,الثوري,I_ORG,I_ORG,I_ORG,I_ORG
573,24129,الإيراني,I_ORG,I_ORG,I_ORG,I_ORG
573,24130,،,O,O,O,O
573,24131,ويمثل,O,O,O,O
573,24132,على,O,Not_Annot,O,O
573,24133,الأرجح,O,O,O,O
573,24134,تحركا,O,O,O,O
573,24135,نحو,O,Not_Annot,O,O
573,24136,قوات,O,O,O,O
573,24137,مسلحة,O,O,O,O
573,24138,أكثر,O,Not_Annot,O,O
573,24139,احترافا,O,O,O,O
573,24140,وتكاملا,O,O,O,O
573,24141,وقابلية,O,O,O,O
573,24142,للتشغيل,O,O,O,O
573,24143,المتبادل,O,O,O,O
573,24144,،,O,O,O,O
573,24145,لا,O,Not_Annot,O,O
573,24146,سيما,O,O,O,O
573,24147,بالمقارنة,O,O,O,O
573,24148,مع,O,Not_Annot,O,O
573,24149,سلفه,O,O,O,O
573,24150,اللواء,B_TIT,B_TIT,B_TIT,B_TIT
573,24151,حسن,B_PER,B_PER,B_PER,B_PER
573,24152,فيروزبادي,I_PER,I_PER,I_PER,I_PER
573,24153,والذي,O,Not_Annot,O,O
573,24154,خدم,O,O,O,O
573,24155,لمدة,O,O,O,O
573,24156,26,O,Not_Annot,O,O
573,24157,عاما,O,O,O,O
573,24158,وكان,O,Not_Annot,O,O
573,24159,قريبا,O,O,O,O
573,24160,شخصيا,O,O,O,O
573,24161,من,O,Not_Annot,O,O
573,24162,خامنئي,B_PER,B_PER,B_PER,B_PER
573,24163,،,O,O,O,O
573,24164,لكن,O,Not_Annot,O,O
573,24165,فيروزبادي,B_PER,B_PER,B_PER,B_PER
573,24166,كان,O,O,O,O
573,24167,ذا,O,O,O,O
573,24168,خبرة,O,O,O,O
573,24169,عسكرية,O,O,O,O
573,24170,بسيطة,O,O,O,O
573,24171,،,O,O,O,O
573,24172,وذلك,O,Not_Annot,O,O
573,24173,بحسب,O,O,O,O
573,24174,موقع,O,B_MIS,No_Agr,B_MIS
573,24175,مركز,B_MIS,I_MIS,No_Agr,I_MIS
573,24176,‹كريتكال,I_MIS,I_MIS,I_MIS,I_MIS
573,24177,ثرياتس,I_MIS,I_MIS,I_MIS,I_MIS
573,24178,بروجكت›,I_MIS,I_MIS,I_MIS,I_MIS
573,24179,.,O,Not_Annot,O,O
574,24180,والحكومة,B_ORG,B_ORG,B_ORG,B_ORG
574,24181,السعودية,I_ORG,I_ORG,I_ORG,I_ORG
574,24182,بقيادة,O,O,O,O
574,24183,الملك,B_TIT,B_TIT,B_TIT,B_TIT
574,24184,سلمان,B_PER,B_PER,B_PER,B_PER
574,24185,-,O,Not_Annot,O,O
574,24186,حفظه,O,O,O,O
574,24187,الله,B_MIS,B_MIS,B_MIS,B_MIS
574,24188,-,O,Not_Annot,O,O
574,24189,وولي,B_TIT,B_TIT,B_TIT,B_TIT
574,24190,عهده,I_TIT,I_TIT,I_TIT,I_TIT
574,24191,محمد,B_PER,B_PER,B_PER,B_PER
574,24192,بن,I_PER,I_PER,I_PER,I_PER
574,24193,سلمان,I_PER,I_PER,I_PER,I_PER
574,24194,-,O,Not_Annot,O,O
574,24195,رعاه,O,O,O,O
574,24196,الله,B_MIS,B_MIS,B_MIS,B_MIS
574,24197,-,O,Not_Annot,O,O
574,24198,قادرة,O,O,O,O
574,24199,على,O,Not_Annot,O,O
574,24200,إفشال,O,O,O,O
574,24201,كل,O,Not_Annot,O,O
574,24202,مخططات,O,O,O,O
574,24203,وأفكار,O,O,O,O
574,24204,الإعلام,O,O,O,O
574,24205,المضاد,O,O,O,O
574,24206,ومن,O,Not_Annot,O,O
574,24207,يدعمه,O,O,O,O
574,24208,من,O,Not_Annot,O,O
574,24209,دول,O,O,O,O
574,24210,تضمر,O,O,O,O
574,24211,الشر,O,O,O,O
574,24212,والعداء,O,O,O,O
574,24213,للمملكة,B_ORG,B_ORG,B_ORG,B_ORG
574,24214,العربية,I_ORG,I_ORG,I_ORG,I_ORG
574,24215,السعودية,I_ORG,I_ORG,I_ORG,I_ORG
574,24216,.,O,Not_Annot,O,O
575,24217,تسلمت,O,O,O,O
575,24218,شركة,B_ORG,B_ORG,B_ORG,B_ORG
575,24219,أرامكو,I_ORG,I_ORG,I_ORG,I_ORG
575,24220,السعودية,I_ORG,I_ORG,I_ORG,I_ORG
575,24221,إشعارا,O,O,O,O
575,24222,من,O,Not_Annot,O,O
575,24223,شركة,B_ORG,B_ORG,B_ORG,B_ORG
575,24224,جولدمان,I_ORG,I_ORG,I_ORG,I_ORG
575,24225,ساكس,I_ORG,I_ORG,I_ORG,I_ORG
575,24226,العربية,I_ORG,I_ORG,I_ORG,I_ORG
575,24227,السعودية,I_ORG,I_ORG,I_ORG,I_ORG
575,24228,،,O,O,O,O
575,24229,مدير,O,N,No_Agr,B_TIT
575,24230,الاستقرار,O,N,No_Agr,I_TIT
575,24231,السعري,O,N,No_Agr,I_TIT
575,24232,،,O,O,O,O
575,24233,يتضمن,O,O,O,O
575,24234,تحديد,O,O,O,O
575,24235,فترة,O,O,O,O
575,24236,30,O,Not_Annot,O,O
575,24237,يوما,O,O,O,O
575,24238,لمدة,O,O,O,O
575,24239,الاستقرار,O,O,O,O
575,24240,السعري,O,O,O,O
575,24241,كحد,O,O,O,O
575,24242,أقصى,O,O,O,O
575,24243,من,O,Not_Annot,O,O
575,24244,بدء,O,O,O,O
575,24245,تداول,O,O,O,O
575,24246,أسهم,O,O,O,O
575,24247,أرامكو,B_ORG,B_ORG,B_ORG,B_ORG
575,24248,السعودية,I_ORG,I_ORG,I_ORG,I_ORG
575,24249,في,O,Not_Annot,O,O
575,24250,السوق,B_ORG,B_ORG,B_ORG,B_ORG
575,24251,المالية,I_ORG,I_ORG,I_ORG,I_ORG
575,24252,السعودية,I_ORG,I_ORG,I_ORG,I_ORG
575,24253,(,O,Not_Annot,O,O
